title,titleUrl,time,channelName,channelUrl
SawanoHiroyuki[nZk] [-30k]re:tuneS『Keep on keeping on ＜MODv＞』,https://www.youtube.com/watch?v=SNdf5oSVYDc,2020-12-18T12:18:33.293Z,澤野弘之 / SawanoHiroyuki[nZk],https://www.youtube.com/channel/UCbJM_Y06iuUOl3hVPqYcvng
https://www.youtube.com/watch?v=rrFXEr1pHqA,https://www.youtube.com/watch?v=rrFXEr1pHqA,2020-12-18T12:14:22.647Z,,
https://www.youtube.com/watch?v=gky7ZEtmYWs,https://www.youtube.com/watch?v=gky7ZEtmYWs,2020-12-18T12:11:43.125Z,,
https://www.youtube.com/watch?v=GLHut0BM9nc,https://www.youtube.com/watch?v=GLHut0BM9nc,2020-12-18T08:52:10.839Z,,
Attack on Titan: YouSeeBigGirl / T:T (THE RUMBLING) | Season 4 Tribute Soundtrack [Emotional],https://www.youtube.com/watch?v=-TdYVWzeDtU,2020-12-17T16:00:05.685Z,Samuel Kim Music,https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ
https://www.youtube.com/watch?v=ZU8GxAC5ggo,https://www.youtube.com/watch?v=ZU8GxAC5ggo,2020-12-17T15:58:14.582Z,,
https://www.youtube.com/watch?v=SmoeZMNx3BE,https://www.youtube.com/watch?v=SmoeZMNx3BE,2020-12-17T15:56:29.988Z,,
https://www.youtube.com/watch?v=0YAumGODq9g,https://www.youtube.com/watch?v=0YAumGODq9g,2020-12-17T15:56:12.793Z,,
https://www.youtube.com/watch?v=m2XX0tuZmF8,https://www.youtube.com/watch?v=m2XX0tuZmF8,2020-12-17T15:55:50.374Z,,
https://www.youtube.com/watch?v=gky7ZEtmYWs,https://www.youtube.com/watch?v=gky7ZEtmYWs,2020-12-17T13:57:41.446Z,,
LIVE - Among Us #27(ตอนพิเศษ) - การแข่งขันศึกนัวครั้งที่ 1,https://www.youtube.com/watch?v=zjnbFB0lZfc,2020-12-17T13:45:13.416Z,HEARTROCKER,https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ
Chaos Drifters,https://www.youtube.com/watch?v=ry28KUFSSCE,2020-12-16T17:17:56.766Z,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
https://www.youtube.com/watch?v=qmxqc5hcEXY,https://www.youtube.com/watch?v=qmxqc5hcEXY,2020-12-16T17:14:27.688Z,,
https://www.youtube.com/watch?v=FdO-RWm9ufw,https://www.youtube.com/watch?v=FdO-RWm9ufw,2020-12-16T17:11:33.929Z,,
https://www.youtube.com/watch?v=nylAxWo8VMI,https://www.youtube.com/watch?v=nylAxWo8VMI,2020-12-16T17:07:11.178Z,,
OYM-PF - Gundam Unicorn OST 2 - Hiroyuki Sawano,https://www.youtube.com/watch?v=yhGnIGUZHDo,2020-12-16T17:04:27.033Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
【 Call of Silence 】- Shingeki no Kyojin - OST (Acoustic Fingerstyle Cover),https://www.youtube.com/watch?v=5NcKj0_-_EU,2020-12-16T17:01:59.930Z,Jeremwtl,https://www.youtube.com/channel/UCtve-Tv1dAErP5hvY1oefQQ
https://www.youtube.com/watch?v=cqCfcrbA0qQ,https://www.youtube.com/watch?v=cqCfcrbA0qQ,2020-12-16T16:58:17.502Z,,
https://www.youtube.com/watch?v=GyyzRFass7A,https://www.youtube.com/watch?v=GyyzRFass7A,2020-12-16T16:52:38.661Z,,
https://www.youtube.com/watch?v=s3aRA6e1BiE,https://www.youtube.com/watch?v=s3aRA6e1BiE,2020-12-16T16:39:31.056Z,,
Alone but Together -カルテットVer- - Sign OST - KOHTA YAMAMOTO,https://www.youtube.com/watch?v=M-2qlKnFTdQ,2020-12-16T16:36:37.113Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
https://www.youtube.com/watch?v=OKuJR8BFl8g,https://www.youtube.com/watch?v=OKuJR8BFl8g,2020-12-16T16:34:07.712Z,,
https://www.youtube.com/watch?v=gky7ZEtmYWs,https://www.youtube.com/watch?v=gky7ZEtmYWs,2020-12-16T16:31:27.506Z,,
a/z-p1@n0:5罪vers - ALDNOAH.ZERO OST 2 - Hiroyuki Sawano,https://www.youtube.com/watch?v=e0w24j3-1ao,2020-12-16T16:30:56.067Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
https://www.youtube.com/watch?v=BFcf8XUQknE,https://www.youtube.com/watch?v=BFcf8XUQknE,2020-12-16T16:19:06.076Z,,
https://www.youtube.com/watch?v=VAN1fumejao,https://www.youtube.com/watch?v=VAN1fumejao,2020-12-16T16:18:55.746Z,,
https://www.youtube.com/watch?v=m2XX0tuZmF8,https://www.youtube.com/watch?v=m2XX0tuZmF8,2020-12-16T16:17:37.772Z,,
https://www.youtube.com/watch?v=gHz86-ffH5o,https://www.youtube.com/watch?v=gHz86-ffH5o,2020-12-16T14:41:40.380Z,,
esport ในสภา (PUBG/ROV = BAD),https://www.youtube.com/watch?v=8kPVyUcs02g,2020-12-16T11:31:06.647Z,9arm,https://www.youtube.com/channel/UCoiEtD4v1qMAqHV5MDI5Qpg
https://www.youtube.com/watch?v=8sXIRVgqmII,https://www.youtube.com/watch?v=8sXIRVgqmII,2020-12-16T02:26:41.064Z,,
https://www.youtube.com/watch?v=HpgCGNKwFSw,https://www.youtube.com/watch?v=HpgCGNKwFSw,2020-12-15T17:01:16.721Z,,
https://www.youtube.com/watch?v=FYBSu2lE5wo,https://www.youtube.com/watch?v=FYBSu2lE5wo,2020-12-15T16:58:22.206Z,,
https://www.youtube.com/watch?v=-g6znkTwxIM,https://www.youtube.com/watch?v=-g6znkTwxIM,2020-12-15T16:58:19.428Z,,
https://www.youtube.com/watch?v=_HBtvyHPtyw,https://www.youtube.com/watch?v=_HBtvyHPtyw,2020-12-15T16:36:40.489Z,,
A Hero Is...,https://www.youtube.com/watch?v=G2gLYIkU0XU,2020-12-15T15:58:01.388Z,Yuki Hayashi - Topic,https://www.youtube.com/channel/UCQ6eto8FjpD7mut_F23ctpw
https://www.youtube.com/watch?v=qOPEQOqfWKk,https://www.youtube.com/watch?v=qOPEQOqfWKk,2020-12-15T15:57:30.811Z,,
https://www.youtube.com/watch?v=vNaEZWVAgNo,https://www.youtube.com/watch?v=vNaEZWVAgNo,2020-12-15T15:57:10.994Z,,
https://www.youtube.com/watch?v=9tkW1eJRMD4,https://www.youtube.com/watch?v=9tkW1eJRMD4,2020-12-15T15:57:06.271Z,,
https://www.youtube.com/watch?v=s3aRA6e1BiE,https://www.youtube.com/watch?v=s3aRA6e1BiE,2020-12-15T15:54:27.456Z,,
Alone but Together -カルテットVer- - Sign OST - KOHTA YAMAMOTO,https://www.youtube.com/watch?v=M-2qlKnFTdQ,2020-12-15T15:51:34.299Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
https://www.youtube.com/watch?v=OKuJR8BFl8g,https://www.youtube.com/watch?v=OKuJR8BFl8g,2020-12-15T15:49:04.428Z,,
https://www.youtube.com/watch?v=gky7ZEtmYWs,https://www.youtube.com/watch?v=gky7ZEtmYWs,2020-12-15T15:46:24.630Z,,
Shingeki no Kyojin - Reluctant Heroes [Sad ver] (Guitar Cover),https://www.youtube.com/watch?v=xq7BjGBIZ7Y,2020-12-15T15:41:28.437Z,Xsarixou,https://www.youtube.com/channel/UCttuW9-Z9khbSfv9so1Kw4g
a/z-p1@n0:5罪vers - ALDNOAH.ZERO OST 2 - Hiroyuki Sawano,https://www.youtube.com/watch?v=e0w24j3-1ao,2020-12-15T15:38:54.311Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
https://www.youtube.com/watch?v=NAdmkusZYKI,https://www.youtube.com/watch?v=NAdmkusZYKI,2020-12-15T15:34:44.095Z,,
https://www.youtube.com/watch?v=BFcf8XUQknE,https://www.youtube.com/watch?v=BFcf8XUQknE,2020-12-15T15:34:39.048Z,,
Yuki Hayashi - Watashi Kara Kimi e [ Boku no hero academia Season 2 ],https://www.youtube.com/watch?v=Jsa9-IRtEmQ,2020-12-15T15:32:56.679Z,Epic Anime OST,https://www.youtube.com/channel/UCn-v-03DbCpe9tM1__NX1ig
https://www.youtube.com/watch?v=eFxMD3I2BIA,https://www.youtube.com/watch?v=eFxMD3I2BIA,2020-12-15T15:32:36.843Z,,
https://www.youtube.com/watch?v=CSeCGbX38P8,https://www.youtube.com/watch?v=CSeCGbX38P8,2020-12-15T15:32:34.581Z,,
https://www.youtube.com/watch?v=fhqXwZ4CRfk,https://www.youtube.com/watch?v=fhqXwZ4CRfk,2020-12-15T15:32:15.368Z,,
https://www.youtube.com/watch?v=q0Xg1emBzI8,https://www.youtube.com/watch?v=q0Xg1emBzI8,2020-12-15T15:25:16.599Z,,
https://www.youtube.com/watch?v=jVQP7fnfrSg,https://www.youtube.com/watch?v=jVQP7fnfrSg,2020-12-15T15:25:10.124Z,,
https://www.youtube.com/watch?v=uCW2QgzCMhQ,https://www.youtube.com/watch?v=uCW2QgzCMhQ,2020-12-15T15:25:06.916Z,,
https://www.youtube.com/watch?v=DekOlc4xaeg,https://www.youtube.com/watch?v=DekOlc4xaeg,2020-12-15T15:25:05.293Z,,
https://www.youtube.com/watch?v=m2XX0tuZmF8,https://www.youtube.com/watch?v=m2XX0tuZmF8,2020-12-15T15:24:59.935Z,,
https://www.youtube.com/watch?v=wMUcybfsuVA,https://www.youtube.com/watch?v=wMUcybfsuVA,2020-12-15T15:24:56.540Z,,
https://www.youtube.com/watch?v=2OjzdpunQcc,https://www.youtube.com/watch?v=2OjzdpunQcc,2020-12-15T15:21:43.236Z,,
https://www.youtube.com/watch?v=qmxqc5hcEXY,https://www.youtube.com/watch?v=qmxqc5hcEXY,2020-12-15T15:18:17.115Z,,
https://www.youtube.com/watch?v=xePmQK_jhGc,https://www.youtube.com/watch?v=xePmQK_jhGc,2020-12-15T15:14:44.919Z,,
https://www.youtube.com/watch?v=nylAxWo8VMI,https://www.youtube.com/watch?v=nylAxWo8VMI,2020-12-15T15:10:21.948Z,,
https://www.youtube.com/watch?v=FdO-RWm9ufw,https://www.youtube.com/watch?v=FdO-RWm9ufw,2020-12-15T15:07:27.096Z,,
Λsʜᴇs＜MODv＞ (feat. Gemie) - Promare Rearrange CD - Hiroyuki Sawano,https://www.youtube.com/watch?v=h54-Gwh5rqU,2020-12-15T15:02:57.256Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
https://www.youtube.com/watch?v=e9tNQmSqubw,https://www.youtube.com/watch?v=e9tNQmSqubw,2020-12-15T14:59:12.304Z,,
https://www.youtube.com/watch?v=kP7ytVfpp-o,https://www.youtube.com/watch?v=kP7ytVfpp-o,2020-12-15T14:55:35.817Z,,
https://www.youtube.com/watch?v=GiVd26QZGdg,https://www.youtube.com/watch?v=GiVd26QZGdg,2020-12-15T14:37:02.089Z,,
เราขอเข้าแก๊งนายด้วยจิ - สายด่วนป่วนFreeFire #20,https://www.youtube.com/watch?v=xz2HlYddr5E,2020-12-15T14:28:46.094Z,HEARTROCKER,https://www.youtube.com/channel/UC4plRabXFGdAE6HP-tBQKdQ
https://www.youtube.com/watch?v=gHz86-ffH5o,https://www.youtube.com/watch?v=gHz86-ffH5o,2020-12-15T13:05:39.120Z,,
https://www.youtube.com/watch?v=ZU8GxAC5ggo,https://www.youtube.com/watch?v=ZU8GxAC5ggo,2020-12-13T16:06:59.115Z,,
https://www.youtube.com/watch?v=pv_szj964CY,https://www.youtube.com/watch?v=pv_szj964CY,2020-12-13T13:47:34.109Z,,
https://www.youtube.com/watch?v=xePmQK_jhGc,https://www.youtube.com/watch?v=xePmQK_jhGc,2020-12-13T03:27:55.557Z,,
https://www.youtube.com/watch?v=nylAxWo8VMI,https://www.youtube.com/watch?v=nylAxWo8VMI,2020-12-13T03:23:33.038Z,,
https://www.youtube.com/watch?v=U5HBuZCc3us,https://www.youtube.com/watch?v=U5HBuZCc3us,2020-12-13T03:19:46.441Z,,
https://www.youtube.com/watch?v=FdO-RWm9ufw,https://www.youtube.com/watch?v=FdO-RWm9ufw,2020-12-13T03:16:52.725Z,,
https://www.youtube.com/watch?v=BFcf8XUQknE,https://www.youtube.com/watch?v=BFcf8XUQknE,2020-12-13T03:10:05.748Z,,
Λsʜᴇs＜MODv＞ (feat. Gemie) - Promare Rearrange CD - Hiroyuki Sawano,https://www.youtube.com/watch?v=h54-Gwh5rqU,2020-12-13T03:05:36.092Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
https://www.youtube.com/watch?v=gky7ZEtmYWs,https://www.youtube.com/watch?v=gky7ZEtmYWs,2020-12-13T03:02:56.592Z,,
https://www.youtube.com/watch?v=a6Fl1Xl1ogg,https://www.youtube.com/watch?v=a6Fl1Xl1ogg,2020-12-11T16:52:26.288Z,,
Attack on Titan: YouSeeBigGirl / T:T (THE RUMBLING) | Season 4 Tribute Soundtrack [Emotional],https://www.youtube.com/watch?v=-TdYVWzeDtU,2020-12-11T16:47:19.058Z,Samuel Kim Music,https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ
https://www.youtube.com/watch?v=HHPtPMPOkAE,https://www.youtube.com/watch?v=HHPtPMPOkAE,2020-12-11T16:41:10.561Z,,
https://www.youtube.com/watch?v=HH9eYJR4C8k,https://www.youtube.com/watch?v=HH9eYJR4C8k,2020-12-11T16:37:07.221Z,,
https://www.youtube.com/watch?v=CGgPHpOYpZ4,https://www.youtube.com/watch?v=CGgPHpOYpZ4,2020-12-11T16:32:32.809Z,,
Attack on Titan Season 4 Episode 1 OST | Reiner Transformation x Battle Theme,https://www.youtube.com/watch?v=2OjzdpunQcc,2020-12-11T16:26:59.879Z,Samuel Kim Music,https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ
https://www.youtube.com/watch?v=nxDisb92PmE,https://www.youtube.com/watch?v=nxDisb92PmE,2020-12-11T16:17:54.125Z,,
Reluctant Heroes (Slow Piano Ver.),https://www.youtube.com/watch?v=xePmQK_jhGc,2020-12-11T16:13:16.537Z,Finks8,https://www.youtube.com/channel/UCg0pr5IYoWZclNA6yPk9q_A
https://www.youtube.com/watch?v=h54-Gwh5rqU,https://www.youtube.com/watch?v=h54-Gwh5rqU,2020-12-11T16:08:46.835Z,,
https://www.youtube.com/watch?v=U5HBuZCc3us,https://www.youtube.com/watch?v=U5HBuZCc3us,2020-12-11T16:02:44.560Z,,
https://www.youtube.com/watch?v=qmxqc5hcEXY,https://www.youtube.com/watch?v=qmxqc5hcEXY,2020-12-11T15:58:21.654Z,,
https://www.youtube.com/watch?v=gky7ZEtmYWs,https://www.youtube.com/watch?v=gky7ZEtmYWs,2020-12-11T15:54:58.224Z,,
https://www.youtube.com/watch?v=VtguFyOdj2g,https://www.youtube.com/watch?v=VtguFyOdj2g,2020-12-11T15:53:58.842Z,,
https://www.youtube.com/watch?v=OqO5FfV8ZCc,https://www.youtube.com/watch?v=OqO5FfV8ZCc,2020-12-11T14:40:59.799Z,,
https://www.youtube.com/watch?v=ry28KUFSSCE,https://www.youtube.com/watch?v=ry28KUFSSCE,2020-12-11T14:37:10.270Z,,
https://www.youtube.com/watch?v=FdO-RWm9ufw,https://www.youtube.com/watch?v=FdO-RWm9ufw,2020-12-11T14:34:16.128Z,,
https://www.youtube.com/watch?v=FYBSu2lE5wo,https://www.youtube.com/watch?v=FYBSu2lE5wo,2020-12-11T14:29:00.329Z,,
https://www.youtube.com/watch?v=BFcf8XUQknE,https://www.youtube.com/watch?v=BFcf8XUQknE,2020-12-11T14:22:13.274Z,,
Mad-Nug,https://www.youtube.com/watch?v=nylAxWo8VMI,2020-12-11T14:17:50.232Z,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
https://www.youtube.com/watch?v=GiVd26QZGdg,https://www.youtube.com/watch?v=GiVd26QZGdg,2020-12-11T08:27:31.005Z,,
https://www.youtube.com/watch?v=wJfnlaHj9gA,https://www.youtube.com/watch?v=wJfnlaHj9gA,2020-12-11T08:23:24.312Z,,
https://www.youtube.com/watch?v=SNdf5oSVYDc,https://www.youtube.com/watch?v=SNdf5oSVYDc,2020-12-10T14:51:20.721Z,,
https://www.youtube.com/watch?v=OqO5FfV8ZCc,https://www.youtube.com/watch?v=OqO5FfV8ZCc,2020-12-10T14:48:10.346Z,,
Mad-Nug,https://www.youtube.com/watch?v=nylAxWo8VMI,2020-12-10T14:43:47.527Z,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
https://www.youtube.com/watch?v=FdO-RWm9ufw,https://www.youtube.com/watch?v=FdO-RWm9ufw,2020-12-10T14:33:54.768Z,,
https://www.youtube.com/watch?v=HQg1RlfyFtI,https://www.youtube.com/watch?v=HQg1RlfyFtI,2020-12-10T14:30:37.410Z,,
https://www.youtube.com/watch?v=BFcf8XUQknE,https://www.youtube.com/watch?v=BFcf8XUQknE,2020-12-10T14:19:53.686Z,,
https://www.youtube.com/watch?v=-TdYVWzeDtU,https://www.youtube.com/watch?v=-TdYVWzeDtU,2020-12-08T16:53:50.189Z,,
Attack on Titan Season 4 Episode 1 OST | Reiner Transformation x Battle Theme,https://www.youtube.com/watch?v=2OjzdpunQcc,2020-12-07T16:40:18.895Z,Samuel Kim Music,https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ
Mad-Nug,https://www.youtube.com/watch?v=nylAxWo8VMI,2020-12-07T16:07:14.920Z,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
https://www.youtube.com/watch?v=BFcf8XUQknE,https://www.youtube.com/watch?v=BFcf8XUQknE,2020-12-07T16:07:10.167Z,,
https://www.youtube.com/watch?v=M-2qlKnFTdQ,https://www.youtube.com/watch?v=M-2qlKnFTdQ,2020-12-07T16:06:10.872Z,,
https://www.youtube.com/watch?v=OKuJR8BFl8g,https://www.youtube.com/watch?v=OKuJR8BFl8g,2020-12-07T16:03:42.538Z,,
https://www.youtube.com/watch?v=gky7ZEtmYWs,https://www.youtube.com/watch?v=gky7ZEtmYWs,2020-12-07T16:01:03.074Z,,
https://www.youtube.com/watch?v=xq7BjGBIZ7Y,https://www.youtube.com/watch?v=xq7BjGBIZ7Y,2020-12-07T15:56:06.928Z,,
a/z-p1@n0:5罪vers - ALDNOAH.ZERO OST 2 - Hiroyuki Sawano,https://www.youtube.com/watch?v=e0w24j3-1ao,2020-12-07T15:53:32.685Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
https://www.youtube.com/watch?v=PyVRPG6-0cw,https://www.youtube.com/watch?v=PyVRPG6-0cw,2020-12-07T15:48:36.961Z,,
https://www.youtube.com/watch?v=VE-qIP5TE9Q,https://www.youtube.com/watch?v=VE-qIP5TE9Q,2020-12-07T15:44:36.791Z,,
Reluctant Heroes (Slow Piano Ver.),https://www.youtube.com/watch?v=xePmQK_jhGc,2020-12-07T15:41:03.705Z,Finks8,https://www.youtube.com/channel/UCg0pr5IYoWZclNA6yPk9q_A
https://www.youtube.com/watch?v=yxRa7Fqxifs,https://www.youtube.com/watch?v=yxRa7Fqxifs,2020-12-07T15:40:29.529Z,,
eye-water - Attack on Titan OST - Hiroyuki Sawano,https://www.youtube.com/watch?v=v3f5PpaoLWU,2020-12-07T15:40:17.420Z,maxGALACTICA,https://www.youtube.com/channel/UCdpYSbt55WS1yGF_ikM3IVw
https://www.youtube.com/watch?v=ri6YWr03izo,https://www.youtube.com/watch?v=ri6YWr03izo,2020-12-07T15:15:13.321Z,,
Attack on Titan: Call of Silence x Zero Eclipse | EPIC COVER (Ymir & Historia Theme),https://www.youtube.com/watch?v=eefNPsDAPQk,2020-12-07T15:10:38.854Z,Samuel Kim Music,https://www.youtube.com/channel/UCuoKuTCQ9dmPIgOgyLm9HgQ
https://www.youtube.com/watch?v=BFcf8XUQknE,https://www.youtube.com/watch?v=BFcf8XUQknE,2020-12-06T14:54:19.266Z,,
https://www.youtube.com/watch?v=ri6YWr03izo,https://www.youtube.com/watch?v=ri6YWr03izo,2020-12-06T14:54:17.930Z,,
https://www.youtube.com/watch?v=1Sw275Yru4Q,https://www.youtube.com/watch?v=1Sw275Yru4Q,2020-12-06T14:34:44.871Z,,
https://www.youtube.com/watch?v=yLp9x7Dh2jo,https://www.youtube.com/watch?v=yLp9x7Dh2jo,2020-12-06T14:30:31.626Z,,
https://www.youtube.com/watch?v=yhGnIGUZHDo,https://www.youtube.com/watch?v=yhGnIGUZHDo,2020-12-06T14:27:47.775Z,,
https://www.youtube.com/watch?v=5NcKj0_-_EU,https://www.youtube.com/watch?v=5NcKj0_-_EU,2020-12-06T14:25:20.078Z,,
Shingeki no Kyojin Season 2 Episode 10 OST - Call of Silence / Eye Water Fingerstyle Guitar Cover,https://www.youtube.com/watch?v=cqCfcrbA0qQ,2020-12-06T14:22:44.301Z,Navarone Boo,https://www.youtube.com/channel/UCRJBeUGbVWiJJMkYFtJJZwA
やさしさの印 - Sign OST - KOHTA YAMAMOTO,https://www.youtube.com/watch?v=GyyzRFass7A,2020-12-06T14:19:01.257Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
https://www.youtube.com/watch?v=s3aRA6e1BiE,https://www.youtube.com/watch?v=s3aRA6e1BiE,2020-12-06T14:14:56.434Z,,
https://www.youtube.com/watch?v=M-2qlKnFTdQ,https://www.youtube.com/watch?v=M-2qlKnFTdQ,2020-12-06T14:12:02.639Z,,
https://www.youtube.com/watch?v=OKuJR8BFl8g,https://www.youtube.com/watch?v=OKuJR8BFl8g,2020-12-06T14:09:32.697Z,,
https://www.youtube.com/watch?v=gky7ZEtmYWs,https://www.youtube.com/watch?v=gky7ZEtmYWs,2020-12-06T14:06:52.868Z,,
https://www.youtube.com/watch?v=xq7BjGBIZ7Y,https://www.youtube.com/watch?v=xq7BjGBIZ7Y,2020-12-06T14:01:56.648Z,,
a/z-p1@n0:5罪vers - ALDNOAH.ZERO OST 2 - Hiroyuki Sawano,https://www.youtube.com/watch?v=e0w24j3-1ao,2020-12-06T13:59:19.877Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
Reluctant Heroes (Slow Piano Ver.),https://www.youtube.com/watch?v=xePmQK_jhGc,2020-12-06T13:58:21.056Z,Finks8,https://www.youtube.com/channel/UCg0pr5IYoWZclNA6yPk9q_A
Alone but Together -Pf Ver.- - Sign OST - KOHTA YAMAMOTO,https://www.youtube.com/watch?v=DAUK2NbJuS8,2020-12-06T13:54:58.660Z,Max Galactica,https://www.youtube.com/channel/UCVlccgb8OMMUQPghZhRZtwg
https://www.youtube.com/watch?v=GiVd26QZGdg,https://www.youtube.com/watch?v=GiVd26QZGdg,2020-12-06T13:38:18.216Z,,
https://www.youtube.com/watch?v=U5HBuZCc3us,https://www.youtube.com/watch?v=U5HBuZCc3us,2020-12-06T08:40:52.625Z,,
https://www.youtube.com/watch?v=ZASD2myZAuA,https://www.youtube.com/watch?v=ZASD2myZAuA,2020-12-06T05:09:36.694Z,,
https://www.youtube.com/watch?v=xZkcnBuLwYg,https://www.youtube.com/watch?v=xZkcnBuLwYg,2020-12-06T04:09:27.864Z,,
https://www.youtube.com/watch?v=vOmf7SZb4qo,https://www.youtube.com/watch?v=vOmf7SZb4qo,2020-12-06T01:23:56.381Z,,
https://www.youtube.com/watch?v=cfaXbuI-AO4,https://www.youtube.com/watch?v=cfaXbuI-AO4,2020-12-06T00:32:24.590Z,,
https://www.youtube.com/watch?v=YNyFVP2bGic,https://www.youtube.com/watch?v=YNyFVP2bGic,2020-12-06T00:18:39.782Z,,
https://www.youtube.com/watch?v=rrFXEr1pHqA,https://www.youtube.com/watch?v=rrFXEr1pHqA,2020-12-05T17:10:59.216Z,,
https://www.youtube.com/watch?v=ZjL6m7jWjt0,https://www.youtube.com/watch?v=ZjL6m7jWjt0,2020-12-05T17:04:44.263Z,,
https://www.youtube.com/watch?v=ZASD2myZAuA,https://www.youtube.com/watch?v=ZASD2myZAuA,2020-12-05T16:59:49.582Z,,
https://www.youtube.com/watch?v=-g6znkTwxIM,https://www.youtube.com/watch?v=-g6znkTwxIM,2020-12-04T14:35:26.921Z,,
https://www.youtube.com/watch?v=0gJ2QR7imx8,https://www.youtube.com/watch?v=0gJ2QR7imx8,2020-12-04T13:41:20.887Z,,
https://www.youtube.com/watch?v=OKuJR8BFl8g,https://www.youtube.com/watch?v=OKuJR8BFl8g,2020-12-04T09:30:11.049Z,,
https://www.youtube.com/watch?v=gky7ZEtmYWs,https://www.youtube.com/watch?v=gky7ZEtmYWs,2020-12-04T08:33:00.284Z,,
https://www.youtube.com/watch?v=aH_dpmqRQeI,https://www.youtube.com/watch?v=aH_dpmqRQeI,2020-12-04T08:30:20.530Z,,
https://www.youtube.com/watch?v=CQBtFqZqyFg,https://www.youtube.com/watch?v=CQBtFqZqyFg,2020-12-04T08:27:57.126Z,,
https://www.youtube.com/watch?v=h54-Gwh5rqU,https://www.youtube.com/watch?v=h54-Gwh5rqU,2020-12-04T08:27:13.398Z,,
Bios-LaZaRuS,https://www.youtube.com/watch?v=ljmZ1PFMnns,2020-12-04T08:22:48.317Z,Hiroyuki Sawano - Topic,https://www.youtube.com/channel/UCy3Lx1fNl4XnxleZBJK_PXw
https://www.youtube.com/watch?v=qmxqc5hcEXY,https://www.youtube.com/watch?v=qmxqc5hcEXY,2020-12-04T08:17:56.516Z,,
https://www.youtube.com/watch?v=rrFXEr1pHqA,https://www.youtube.com/watch?v=rrFXEr1pHqA,2020-12-04T08:14:29.786Z,,
https://www.youtube.com/watch?v=HH9eYJR4C8k,https://www.youtube.com/watch?v=HH9eYJR4C8k,2020-12-04T08:09:11.564Z,,
https://www.youtube.com/watch?v=CGgPHpOYpZ4,https://www.youtube.com/watch?v=CGgPHpOYpZ4,2020-12-04T08:06:13.046Z,,
The Spear and Shield Match - My Hero Academia Season 4 OST - Yuki Hayashi,https://www.youtube.com/watch?v=HpgCGNKwFSw,2020-12-04T08:06:11.681Z,yduR,https://www.youtube.com/channel/UCFPfPLv_GZqs_V1arduH0VA
https://www.youtube.com/watch?v=qYE32USaO10,https://www.youtube.com/watch?v=qYE32USaO10,2020-12-04T06:13:40.578Z,,
[spin9] รีวิว HUAWEI Mate40 Pro 5G ท็อปสุด ซีพียูใหม่ กล้องใหม่,https://www.youtube.com/watch?v=qLlykzZiesI,2020-12-03T14:22:45.472Z,spin9,https://www.youtube.com/channel/UCovADuA7KBuMFORurTzL86A
https://www.youtube.com/watch?v=gtqpUXuYlS0,https://www.youtube.com/watch?v=gtqpUXuYlS0,2020-12-03T13:21:58.924Z,,
https://www.youtube.com/watch?v=UoxLPBjXM18,https://www.youtube.com/watch?v=UoxLPBjXM18,2020-12-03T02:42:30.222Z,,
https://www.youtube.com/watch?v=xXrWptDAJkc,https://www.youtube.com/watch?v=xXrWptDAJkc,2020-12-03T02:42:27.162Z,,
https://www.youtube.com/watch?v=SNdf5oSVYDc,https://www.youtube.com/watch?v=SNdf5oSVYDc,2020-12-03T02:34:59.690Z,,
https://www.youtube.com/watch?v=rrFXEr1pHqA,https://www.youtube.com/watch?v=rrFXEr1pHqA,2020-12-03T02:33:46.885Z,,
-Red Riot Theme |My Hero Academia-,https://www.youtube.com/watch?v=MmjdPOZ6YyU,2020-12-02T17:00:59.054Z,Izuku Dark,https://www.youtube.com/channel/UC5zBmPQShm0GeJ9JIvFbsEA
